0 0.9999482 0.0000000
1 1.0000178 0.0000696
2 0.9999930 0.0000472
3 0.9999743 0.0000383
4 0.9999893 0.0000333
5 0.9999792 0.0000290
6 0.9999976 0.0000306
7 1.0000142 0.0000313
8 1.0000142 0.0000276
9 1.0000194 0.0000252
10 1.0000089 0.0000251
11 1.0000066 0.0000231
12 1.0000127 0.0000221
13 1.0000093 0.0000207
14 1.0000066 0.0000195
15 1.0000091 0.0000184
16 1.0000137 0.0000179
17 1.0000064 0.0000184
18 1.0000049 0.0000174
19 1.0000044 0.0000166
20 1.0000022 0.0000159
21 1.0000040 0.0000153
22 1.0000089 0.0000154
23 1.0000126 0.0000152
24 1.0000142 0.0000147
25 1.0000129 0.0000141
26 1.0000118 0.0000137
27 1.0000112 0.0000132
28 1.0000085 0.0000130
29 1.0000053 0.0000129
30 1.0000072 0.0000127
31 1.0000044 0.0000126
32 1.0000074 0.0000125
33 1.0000100 0.0000124
34 1.0000119 0.0000122
35 1.0000114 0.0000119
36 1.0000123 0.0000116
37 1.0000133 0.0000114
38 1.0000143 0.0000111
39 1.0000150 0.0000108
40 1.0000155 0.0000106
41 1.0000146 0.0000104
42 1.0000158 0.0000102
43 1.0000162 0.0000100
44 1.0000172 0.0000098
45 1.0000157 0.0000097
46 1.0000143 0.0000096
47 1.0000121 0.0000097
48 1.0000119 0.0000095
49 1.0000148 0.0000097
50 1.0000163 0.0000097
51 1.0000154 0.0000095
52 1.0000151 0.0000093
53 1.0000159 0.0000092
54 1.0000151 0.0000091
55 1.0000134 0.0000091
56 1.0000114 0.0000091
57 1.0000124 0.0000090
58 1.0000135 0.0000089
59 1.0000136 0.0000088
60 1.0000139 0.0000086
61 1.0000131 0.0000085
62 1.0000138 0.0000084
63 1.0000125 0.0000084
64 1.0000133 0.0000083
65 1.0000119 0.0000083
66 1.0000135 0.0000083
67 1.0000148 0.0000083
68 1.0000142 0.0000082
69 1.0000133 0.0000081
70 1.0000137 0.0000080
71 1.0000138 0.0000079
72 1.0000142 0.0000078
73 1.0000119 0.0000081
74 1.0000106 0.0000081
75 1.0000115 0.0000080
76 1.0000115 0.0000079
77 1.0000113 0.0000078
78 1.0000112 0.0000077
79 1.0000115 0.0000076
80 1.0000116 0.0000075
81 1.0000103 0.0000075
82 1.0000089 0.0000076
83 1.0000078 0.0000076
84 1.0000061 0.0000077
85 1.0000052 0.0000076
86 1.0000048 0.0000076
87 1.0000023 0.0000079
88 1.0000001 0.0000081
89 0.9999993 0.0000081
90 1.0000006 0.0000081
91 1.0000010 0.0000080
92 1.0000010 0.0000079
93 1.0000011 0.0000078
94 0.9999992 0.0000080
95 0.9999980 0.0000080
96 0.9999964 0.0000080
97 0.9999972 0.0000080
98 0.9999970 0.0000079
99 0.9999956 0.0000080
