0 3.13578 0.00000
1 3.08903 0.04675
2 3.13151 0.05033
3 3.14380 0.03765
4 3.12685 0.03373
5 3.12524 0.02759
6 3.11632 0.02497
7 3.12247 0.02248
8 3.12726 0.02039
9 3.12733 0.01824
10 3.13534 0.01834
11 3.14030 0.01746
12 3.13927 0.01610
13 3.14101 0.01500
14 3.14659 0.01504
15 3.14391 0.01432
16 3.14081 0.01381
17 3.14207 0.01308
18 3.14491 0.01269
19 3.14108 0.01263
20 3.14064 0.01202
21 3.13809 0.01175
22 3.13985 0.01136
23 3.13787 0.01106
24 3.13743 0.01062
25 3.13431 0.01067
26 3.13451 0.01027
27 3.13558 0.00995
28 3.13545 0.00960
29 3.13733 0.00946
30 3.13972 0.00946
31 3.13737 0.00946
32 3.13517 0.00943
33 3.13385 0.00924
34 3.13182 0.00920
35 3.13048 0.00904
36 3.13175 0.00888
37 3.13127 0.00866
38 3.13332 0.00868
39 3.13229 0.00852
40 3.13347 0.00840
41 3.13508 0.00835
42 3.13680 0.00833
43 3.13801 0.00823
44 3.13943 0.00817
45 3.13706 0.00834
46 3.13726 0.00816
47 3.13842 0.00807
48 3.13797 0.00792
49 3.13773 0.00776
50 3.13748 0.00761
51 3.13620 0.00757
52 3.13514 0.00750
53 3.13497 0.00737
54 3.13542 0.00724
55 3.13694 0.00727
56 3.13718 0.00715
57 3.13840 0.00713
58 3.13786 0.00703
59 3.13936 0.00707
60 3.13971 0.00696
61 3.14052 0.00690
62 3.14007 0.00680
63 3.14063 0.00672
64 3.14060 0.00661
65 3.14064 0.00651
66 3.14061 0.00642
67 3.14196 0.00646
68 3.14292 0.00644
69 3.14326 0.00636
70 3.14277 0.00629
71 3.14392 0.00630
72 3.14369 0.00622
73 3.14346 0.00614
74 3.14227 0.00617
75 3.14224 0.00609
76 3.14247 0.00602
77 3.14196 0.00596
78 3.14207 0.00589
79 3.14199 0.00581
80 3.14250 0.00576
81 3.14277 0.00570
82 3.14263 0.00563
83 3.14258 0.00556
84 3.14265 0.00550
85 3.14329 0.00547
86 3.14391 0.00544
87 3.14428 0.00539
88 3.14453 0.00534
89 3.14353 0.00537
90 3.14313 0.00533
91 3.14378 0.00531
92 3.14339 0.00527
93 3.14266 0.00526
94 3.14291 0.00521
95 3.14195 0.00525
96 3.14206 0.00519
97 3.14230 0.00515
98 3.14190 0.00511
99 3.14219 0.00507
