0 -0.773302 0.00598807
1 -0.778337 0.00420191
2 -0.779684 0.00393351
3 -0.779331 0.00342312
4 -0.779385 0.00447634
5 -0.780223 0.00402581
6 -0.780021 0.0053067
7 -0.778921 0.0053475
8 -0.779232 0.0050608
9 -0.781199 0.00484534
10 -0.779187 0.00512713
11 -0.776304 0.00469279
12 -0.778367 0.0054409
13 -0.77356 0.00542772
14 -0.771393 0.00472872
15 -0.779954 0.00474583
16 -0.78089 0.00409173
17 -0.781459 0.00432018
18 -0.782183 0.00394686
19 -0.783515 0.00371557
20 -0.78096 0.00372045
21 -0.782008 0.00358902
22 -0.783233 0.00340869
23 -0.785374 0.00494407
24 -0.784469 0.00469517
25 -0.781887 0.00460647
26 -0.783497 0.00481341
27 -0.785464 0.0050941
28 -0.785518 0.00515257
29 -0.782787 0.00467649
30 -0.78077 0.00513386
31 -0.780729 0.00451182
32 -0.781624 0.0037944
33 -0.782343 0.00370419
34 -0.782613 0.00391924
35 -0.782826 0.00365209
36 -0.781398 0.00333731
37 -0.781971 0.00439439
38 -0.777066 0.00479604
39 -0.779438 0.00468979
40 -0.7788 0.00455791
41 -0.779381 0.00378496
42 -0.783332 0.00330569
43 -0.783808 0.00378154
44 -0.784041 0.00358075
45 -0.781466 0.003804
46 -0.783838 0.00432451
47 -0.780901 0.00437192
48 -0.78132 0.00373289
49 -0.78069 0.0042898
50 -0.779111 0.00377727
51 -0.781432 0.00410611
52 -0.77899 0.00402239
53 -0.781147 0.00358271
54 -0.781169 0.00317356
55 -0.778744 0.00301993
56 -0.77772 0.00308796
57 -0.777567 0.00364458
58 -0.781657 0.0031869
59 -0.781844 0.00349778
60 -0.780476 0.00328196
61 -0.781667 0.00351484
62 -0.778379 0.00400659
63 -0.778624 0.00366647
64 -0.777654 0.00419309
65 -0.781571 0.00391915
66 -0.784883 0.00362411
67 -0.784483 0.00367296
68 -0.783512 0.00366522
69 -0.778898 0.00387628
70 -0.776471 0.00350625
71 -0.776811 0.00344158
72 -0.782611 0.00320425
73 -0.781632 0.00405089
74 -0.778651 0.00340486
75 -0.781717 0.00330823
76 -0.783311 0.00338128
77 -0.783163 0.0032095
78 -0.785209 0.00293721
79 -0.782409 0.00308603
80 -0.782317 0.00323923
81 -0.780616 0.00285309
82 -0.781605 0.00305893
83 -0.779427 0.00310759
84 -0.779061 0.00265164
85 -0.778238 0.00378433
86 -0.778365 0.00415927
87 -0.779151 0.00374557
88 -0.779761 0.00393363
89 -0.778004 0.00378701
90 -0.774822 0.00322232
91 -0.77556 0.00274687
92 -0.780276 0.00306619
93 -0.781902 0.00314486
94 -0.779769 0.00241526
95 -0.778347 0.0024039
96 -0.780604 0.00268234
97 -0.780062 0.00285406
98 -0.779894 0.00326041
99 -0.780404 0.00359889
100 -0.782384 0.00328195
101 -0.78433 0.00434161
102 -0.784771 0.00369124
103 -0.783878 0.00395428
104 -0.784684 0.00385318
105 -0.785533 0.00419889
106 -0.785029 0.00451747
107 -0.77899 0.00452337
108 -0.778762 0.00438245
109 -0.776419 0.00497117
110 -0.774862 0.0046625
111 -0.774221 0.00405953
112 -0.774935 0.0041672
113 -0.774722 0.00379218
114 -0.77412 0.00367366
115 -0.778297 0.00322697
116 -0.779641 0.00331965
117 -0.779969 0.00400579
118 -0.78291 0.0036806
119 -0.784883 0.00402429
120 -0.783578 0.00409631
121 -0.785083 0.00422216
122 -0.781609 0.00371949
123 -0.782685 0.00331728
124 -0.783525 0.00244018
125 -0.783563 0.00229254
126 -0.783763 0.00251052
127 -0.78122 0.00292489
128 -0.7799 0.00342725
129 -0.77755 0.00234416
130 -0.77851 0.00309375
131 -0.780762 0.00235018
132 -0.783715 0.00257889
133 -0.782506 0.00257856
134 -0.784315 0.00270571
135 -0.783274 0.00291336
136 -0.781836 0.00275753
137 -0.782996 0.00266483
138 -0.783071 0.00295837
139 -0.782863 0.00297811
140 -0.782645 0.00246826
141 -0.782059 0.00302082
142 -0.782106 0.00280788
143 -0.7817 0.00287723
144 -0.779408 0.00248574
145 -0.78245 0.00306606
146 -0.7831 0.0033037
147 -0.781788 0.00335429
148 -0.785491 0.00347722
149 -0.783372 0.00365168
150 -0.782597 0.00340592
151 -0.783241 0.00336552
152 -0.78214 0.00375291
153 -0.778054 0.00333532
154 -0.782765 0.00329858
155 -0.781455 0.00360879
156 -0.779999 0.00328415
157 -0.77976 0.00298212
158 -0.777506 0.00330923
159 -0.77856 0.00297441
160 -0.779809 0.00325655
161 -0.779755 0.0039513
162 -0.781077 0.00386469
163 -0.781045 0.00345696
164 -0.779862 0.00342261
165 -0.77965 0.00333183
166 -0.781149 0.0041757
167 -0.779612 0.00426555
168 -0.779284 0.00423099
169 -0.775026 0.00394417
170 -0.777551 0.00434264
171 -0.776381 0.00383857
172 -0.774664 0.00291036
173 -0.774963 0.00222906
174 -0.775835 0.0030538
175 -0.777652 0.00347256
176 -0.777277 0.00318287
177 -0.782462 0.00299844
178 -0.783656 0.00289247
179 -0.781649 0.00267444
180 -0.783533 0.0030031
181 -0.783683 0.00254515
182 -0.782298 0.00246253
183 -0.7823 0.00278457
184 -0.780122 0.00320052
185 -0.779856 0.00334453
186 -0.782605 0.00336168
187 -0.781248 0.0030439
188 -0.781476 0.00357351
189 -0.779929 0.00333853
190 -0.779749 0.00351631
191 -0.78137 0.00380542
192 -0.781403 0.00355649
193 -0.781585 0.00348524
194 -0.782911 0.00351249
195 -0.781659 0.00354534
196 -0.780254 0.00390038
197 -0.780744 0.00451075
198 -0.781783 0.00435311
199 -0.779167 0.00393863
200 -0.780965 0.00491712
201 -0.782344 0.0040714
202 -0.781034 0.00361723
203 -0.779798 0.00333574
204 -0.77692 0.00368084
205 -0.777938 0.00422745
206 -0.775684 0.00386051
207 -0.777694 0.00372129
208 -0.77736 0.0039623
209 -0.780259 0.00380289
210 -0.77854 0.0043981
211 -0.779749 0.00442227
212 -0.778208 0.00410016
213 -0.781011 0.00403293
214 -0.783054 0.0039928
215 -0.784113 0.0039237
216 -0.780257 0.00343372
217 -0.780817 0.00352598
218 -0.781867 0.00331183
219 -0.781633 0.00338998
220 -0.782484 0.00341663
221 -0.784611 0.00392624
222 -0.781771 0.00457692
223 -0.783013 0.00399785
224 -0.781516 0.00393314
225 -0.782848 0.00362916
226 -0.78415 0.00384536
227 -0.784063 0.00363102
228 -0.783067 0.00288207
229 -0.780919 0.00372559
230 -0.781694 0.00326199
231 -0.779639 0.0035318
232 -0.781633 0.00343463
233 -0.781206 0.00340781
234 -0.779997 0.00364312
235 -0.777685 0.00349696
236 -0.778675 0.0039391
237 -0.774399 0.004225
238 -0.774824 0.00426867
239 -0.774696 0.00444536
240 -0.776879 0.00382901
241 -0.77863 0.00396299
242 -0.783153 0.00427453
243 -0.780209 0.00401059
244 -0.780036 0.00393111
245 -0.78066 0.0038405
246 -0.779986 0.00320967
247 -0.782228 0.00371358
248 -0.781823 0.00403626
249 -0.782435 0.00422145
250 -0.776838 0.00401342
251 -0.780366 0.00415467
252 -0.778999 0.00484068
253 -0.783497 0.00406237
254 -0.78342 0.0039762
255 -0.782051 0.00420788
256 -0.782411 0.00418768
257 -0.782803 0.00412846
258 -0.779789 0.0032606
259 -0.779541 0.00436803
260 -0.781203 0.00384936
261 -0.778991 0.00404471
262 -0.776633 0.00435734
263 -0.782249 0.00400228
264 -0.776818 0.00320676
265 -0.780265 0.00384265
266 -0.784612 0.00423553
267 -0.785026 0.00388214
268 -0.783191 0.00345614
269 -0.784627 0.0042488
270 -0.784184 0.00430864
271 -0.78079 0.00447382
272 -0.780367 0.00299259
273 -0.782067 0.00327561
274 -0.784156 0.00410771
275 -0.783636 0.00354126
276 -0.779701 0.00348197
277 -0.778973 0.00373886
278 -0.781922 0.0036941
279 -0.783253 0.00399551
280 -0.785033 0.00436745
281 -0.786385 0.00448866
282 -0.785956 0.00447636
283 -0.785964 0.00450931
284 -0.787196 0.00410852
285 -0.787332 0.00465141
286 -0.783615 0.00503808
287 -0.77912 0.00510292
288 -0.780974 0.00603182
289 -0.781509 0.00524853
290 -0.780811 0.00541415
291 -0.779056 0.00585959
292 -0.783934 0.00423682
293 -0.785129 0.00434528
294 -0.784388 0.004299
295 -0.783517 0.00500532
296 -0.785707 0.00484472
297 -0.780768 0.00415607
298 -0.779295 0.0034952
299 -0.780183 0.0046164
